,LSOA21CD,IMD_decile,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
21053,E01022166,9,17.5715696,4.549147035,12612.4,10
21054,E01022167,10,13.49056604,3.830806065,8814.7,6.471494607
21055,E01022168,10,14.89361702,3.291814947,6247.6,8.856088561
21056,E01022169,8,13.30543933,4.515272244,5932.4,4.904632153
21057,E01022170,10,9.730668983,2.394775036,6000,9.409888357
21058,E01022171,10,7.428571429,1.774691358,23834.9,6.723716381
21059,E01022172,10,17.282011,5.078929307,8108.7,7.442748092
21060,E01022173,4,17.90763431,6.240601504,4933.4,5.714285714
21061,E01022174,10,13.62007168,3.608247423,3762.9,3.765690377
21062,E01022175,6,9.471649485,3.579418345,4595.8,3.620474407
21063,E01022176,6,11.05365223,3.329752954,4888.3,3.737113402
21064,E01022177,7,22.19639744,5.879265092,7428.7,9.203296703
21065,E01022178,6,11.833785,3.305149885,7605.4,6.966618287
21066,E01022179,7,13.88724036,3.513238289,5396.8,7.674418605
21067,E01022181,9,14.55613577,3.691275168,6463.6,5.772230889
21068,E01022182,7,15.08916324,5.147928994,6078,4.4546851
21069,E01022183,8,13.20895522,4.87012987,9639.1,3.203342618
21070,E01022184,8,12.44444444,4.339378238,5901.9,3.20855615
21071,E01022185,7,15.30802738,5.14518594,5464,4.368932039
21072,E01022186,6,9.656181419,2.391171061,7783.1,7.045454545
21073,E01022187,6,11.57697121,3.172126885,6128.8,7.364341085
21074,E01022188,5,16.12121212,4.58671763,10633.7,8.365758755
21075,E01022189,10,15.08704062,2.437043054,8986.1,8.858267717
21076,E01022190,7,15.93830334,3.301886792,12530.9,7.205623902
21077,E01022191,9,13.18777293,3.942380591,7055,6.456241033
21078,E01022192,4,22.32472325,5.304212168,3567,10.07067138
21079,E01022193,10,9.766925638,2.089268756,1817.2,4.884004884
21080,E01022194,6,17.19948849,7.073030477,1998.6,7.407407407
21081,E01022195,9,10.27064539,4.143126177,21665.2,2.711323764
21082,E01022196,10,11.68918919,3.526734926,8571.9,4.444444444
21083,E01022197,10,12.21273802,2.384823848,8342.9,9.210526316
21084,E01022198,7,16.94915254,5.18754988,10771.8,8.196721311
21085,E01022199,8,15.43340381,4.26980198,6834.2,9.350649351
21086,E01022200,3,20.52356021,5.677966102,8297.4,8.52173913
